who_region_code,date,cases,deaths
WPRO,2020-03-03,85599,2982
WPRO,2020-03-04,86238,3024
WPRO,2020-03-05,86931,3059
WPRO,2020-03-06,87646,3096
WPRO,2020-03-07,88321,3126
WPRO,2020-03-08,88815,3160
WPRO,2020-03-09,89231,3187
WPRO,2020-03-10,89400,3207
WPRO,2020-03-11,89812,3238
WPRO,2020-03-12,90151,3259
WPRO,2020-03-13,90278,3271
WPRO,2020-03-14,90645,3293
WPRO,2020-03-15,91007,3318
WPRO,2020-03-16,91533,3334
WPRO,2020-03-17,91845,3357
WPRO,2020-03-18,92333,3377
WPRO,2020-03-19,93349,3405
WPRO,2020-03-20,94037,3428
WPRO,2020-03-21,94787,3438
WPRO,2020-03-22,94878,3450
WPRO,2020-03-23,95979,3482
WPRO,2020-03-24,97076,3504
WPRO,2020-03-25,98217,3521
WPRO,2020-03-26,99137,3549
WPRO,2020-03-27,100033,3567
WPRO,2020-03-28,101715,3606
WPRO,2020-03-29,102788,3626
WPRO,2020-03-30,104200,3658
WPRO,2020-03-31,105067,3672
WPRO,2020-04-01,106820,3709
WPRO,2020-04-02,107631,3723
WPRO,2020-04-03,109056,3763
WPRO,2020-04-04,110377,3809
WPRO,2020-04-05,111396,3838
WPRO,2020-04-06,112576,3864
WPRO,2020-04-07,113642,3892
WPRO,2020-04-08,114790,3927
WPRO,2020-04-09,116058,3965
WPRO,2020-04-10,117248,3978
WPRO,2020-04-11,118847,4045
WPRO,2020-04-12,120365,4110
WPRO,2020-04-13,121710,4143
WPRO,2020-04-14,123108,4181
WPRO,2020-04-15,124205,4201
WPRO,2020-04-16,125777,4252
WPRO,2020-04-17,127593,5558
WPRO,2020-04-18,129254,5598
WPRO,2020-04-19,131155,5622
WPRO,2020-04-20,132441,5648
WPRO,2020-04-21,134511,5685
WPRO,2020-04-22,136272,5793
WPRO,2020-04-23,137912,5819
WPRO,2020-04-24,139785,5869
WPRO,2020-04-25,141469,5906
WPRO,2020-04-26,142639,5943
WPRO,2020-04-27,144122,5958
WPRO,2020-04-28,145387,5998
WPRO,2020-04-29,146450,6037
WPRO,2020-04-30,147743,6094
WPRO,2020-05-01,148838,6127
WPRO,2020-05-02,150406,6166
WPRO,2020-05-03,151443,6229
WPRO,2020-05-04,152774,6258
WPRO,2020-05-05,153869,6287
WPRO,2020-05-06,154884,6327
WPRO,2020-05-07,156201,6361
WPRO,2020-05-08,157448,6394
WPRO,2020-05-09,158544,6448
WPRO,2020-05-10,159662,6470
WPRO,2020-05-11,160910,6493
WPRO,2020-05-12,161872,6527
WPRO,2020-05-13,163201,6578
WPRO,2020-05-14,164282,6622
WPRO,2020-05-15,165550,6664
WPRO,2020-05-16,166977,6708
WPRO,2020-05-17,167755,6737
WPRO,2020-05-18,168724,6750
WPRO,2020-05-19,169178,6765
WPRO,2020-05-20,169955,6780
WPRO,2020-05-21,171123,6797
WPRO,2020-05-22,171912,6828
WPRO,2020-05-23,172667,6844
WPRO,2020-05-24,173592,6863
WPRO,2020-05-25,174519,6879
WPRO,2020-05-26,175397,6902
WPRO,2020-05-27,176411,6927
WPRO,2020-05-28,177473,6957
WPRO,2020-05-29,178520,6981
WPRO,2020-05-30,180446,7014
WPRO,2020-05-31,182527,7035
WPRO,2020-06-01,183198,7037
WPRO,2020-06-02,184305,7044
WPRO,2020-06-03,185358,7057
WPRO,2020-06-04,186853,7067
WPRO,2020-06-05,188393,7081
WPRO,2020-06-06,189030,7092
WPRO,2020-06-07,190236,7103
WPRO,2020-06-08,191275,7112
WPRO,2020-06-09,192335,7121
WPRO,2020-06-10,193178,7132
WPRO,2020-06-11,194470,7144
WPRO,2020-06-12,195487,7156
WPRO,2020-06-13,196715,7175
WPRO,2020-06-14,197864,7200
WPRO,2020-06-15,198995,7215
WPRO,2020-06-16,199922,7228
WPRO,2020-06-17,200586,7239
WPRO,2020-06-18,201462,7249
WPRO,2020-06-19,202489,7257
WPRO,2020-06-20,203490,7288
WPRO,2020-06-21,204860,7310
WPRO,2020-06-22,205911,7329
WPRO,2020-06-23,206948,7340
WPRO,2020-06-24,208371,7358
WPRO,2020-06-25,209215,7383
WPRO,2020-06-26,210315,7394
WPRO,2020-06-27,211774,7408
WPRO,2020-06-28,213032,7420
WPRO,2020-06-29,214106,7429
WPRO,2020-06-30,215566,7440
WPRO,2020-07-01,217146,7453
WPRO,2020-07-02,218704,7458
WPRO,2020-07-03,219543,7463
WPRO,2020-07-04,221794,7471
WPRO,2020-07-05,223915,7481
WPRO,2020-07-06,226882,7489
WPRO,2020-07-07,229590,7499
WPRO,2020-07-08,231749,7507
WPRO,2020-07-09,234815,7515
WPRO,2020-07-10,236958,7521
WPRO,2020-07-11,239111,7563
WPRO,2020-07-12,241267,7578
WPRO,2020-07-13,244219,7741
WPRO,2020-07-14,245928,7807
